Timestamp,Full Name,Email Address,City/Location,Brands heard of,Brands used,Asian Paints Rating,Berger Paints Rating,Birla Paints Rating,Nippon Paints Rating,Important factors,Preferred brand,Reason for preference,Would recommend,Feedback/Suggestions
2025-04-06 13:19:28,Kalpit Kalla,samarganguly@example.com,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints, Asian Paints","Asian Paints, Berger Paints, Nippon Paints",3.0,2.0,3.0,3.0,"Brand Reputation, Color Variety, Customer Support, Eco-friendliness, Price",Asian Paints,"Good quality (3 rating), Wide color selection",Maybe,
2025-04-09 05:45:00,Brinda Varma,anushagaba@example.net,Bengaluru,"Berger Paints, Birla Paints, Asian Paints",Asian Paints,4.0,2.0,3.0,,"Eco-friendliness, Brand Reputation, Customer Support, Availability, Price",Asian Paints,"Long-lasting durability, Good customer service",Yes,Better availability in Bengaluru suburbs
2025-02-21 04:43:32,Bimala Naidu,vwali@example.com,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Nippon Paints, Other: Shalimar Paints",Berger Paints,3.0,2.0,3.0,2.0,"Price, Durability, Eco-friendliness",Berger Paints,"Eco-friendly options, Wide color selection",No,"Nothing, satisfied with current products"
2025-03-06 15:47:34,Viraj Sharaf,jonathanedwin@example.net,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints","Nippon Paints, Birla Paints, Berger Paints",,2.0,3.0,5.0,"Eco-friendliness, Price, Durability, Customer Support",Nippon Paints,"Wide color selection, Long-lasting durability, Good quality (5 rating)",Yes,
2025-02-28 10:31:28,Nikita Zacharia,zayyanrana@example.net,Bengaluru,"Nippon Paints, Berger Paints, Other: Dulux",Nippon Paints,,3.0,,3.0,"Brand Reputation, Price, Eco-friendliness, Durability",Nippon Paints,Easy availability in Bengaluru,Maybe,Faster drying time for humid Bengaluru climate
2025-04-01 22:28:00,Aadhya Majumdar,warhimohanty@example.org,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Nippon Paints, Other: Shalimar Paints","Asian Paints, Birla Paints",3.0,2.0,5.0,3.0,"Color Variety, Customer Support, Durability, Price",Birla Paints,"Easy availability in Bengaluru, Trusted brand reputation",Yes,
2025-02-24 12:56:31,Hemangini Hari,vidhi73@example.com,Bengaluru,"Nippon Paints, Birla Paints",Nippon Paints,,,3.0,4.0,"Color Variety, Durability, Availability",Nippon Paints,"Easy availability in Bengaluru, Good quality (4 rating), Trusted brand reputation",Yes,
2025-03-18 08:37:47,Keya Guha,lmahajan@example.net,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints",Nippon Paints,3.0,2.0,,3.0,"Customer Support, Durability, Color Variety",Nippon Paints,Value for money,Maybe,
2025-03-04 22:51:02,Warda Jayaraman,zpatla@example.com,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints",Birla Paints,,2.0,3.0,3.0,"Eco-friendliness, Customer Support, Durability, Price",Birla Paints,"Easy availability in Bengaluru, Wide color selection",Maybe,
2025-04-10 03:40:29,Ayushman Sekhon,upma18@example.com,Bengaluru,"Berger Paints, Asian Paints, Birla Paints, Nippon Paints","Birla Paints, Nippon Paints, Asian Paints",4.0,3.0,3.0,4.0,"Durability, Color Variety, Customer Support, Price, Brand Reputation",Asian Paints,"Good quality (4 rating), Easy availability in Bengaluru, Long-lasting durability",Yes,Improve color options (specifically for Nippon Paints)
2025-02-13 21:11:50,Vritti Majumdar,ubika48@example.org,Bengaluru,"Berger Paints, Nippon Paints, Asian Paints, Birla Paints","Berger Paints, Nippon Paints",1.0,4.0,3.0,4.0,"Availability, Eco-friendliness, Price, Brand Reputation",Berger Paints,Wide color selection,Yes,
2025-04-12 06:41:55,Gabriel Bali,bseth@example.net,Bengaluru,"Birla Paints, Berger Paints","Berger Paints, Birla Paints",,1.0,5.0,,"Availability, Customer Support, Color Variety",Berger Paints,Value for money,No,
2025-04-15 12:51:44,Abdul Patla,onagi@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Other: Jotun",Asian Paints,3.0,3.0,,2.0,"Eco-friendliness, Availability, Customer Support, Price, Brand Reputation",Asian Paints,Wide color selection,Maybe,
2025-04-09 18:23:56,Mugdha Baria,sahapahal@example.org,Bengaluru,"Nippon Paints, Berger Paints","Berger Paints, Nippon Paints",,4.0,,3.0,"Color Variety, Price, Eco-friendliness, Brand Reputation, Availability",Berger Paints,"Good customer service, Long-lasting durability, Wide color selection",Yes,Lower prices
2025-04-16 23:11:29,Jalsa Pingle,fiyaz41@example.net,Bengaluru,"Asian Paints, Nippon Paints",Asian Paints,3.0,,,4.0,"Price, Eco-friendliness, Availability",Asian Paints,"Wide color selection, Long-lasting durability",Maybe,Improve customer support in Bengaluru
2025-02-18 18:19:48,Avni Parekh,tanveer21@example.com,Bengaluru,"Asian Paints, Birla Paints",Birla Paints,2.0,,4.0,,"Price, Brand Reputation, Color Variety",Birla Paints,"Long-lasting durability, Easy availability in Bengaluru",Yes,
2025-02-21 05:40:32,Fariq Venkatesh,gbora@example.org,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Nippon Paints","Birla Paints, Asian Paints, Berger Paints",4.0,4.0,4.0,3.0,"Brand Reputation, Availability, Price, Eco-friendliness",Birla Paints,"Trusted brand reputation, Long-lasting durability, Eco-friendly options",Yes,
2025-02-19 18:41:18,Agastya Shukla,fdoshi@example.com,Bengaluru,"Asian Paints, Nippon Paints, Berger Paints","Asian Paints, Nippon Paints, Berger Paints",5.0,3.0,,4.0,"Price, Durability, Customer Support, Brand Reputation",Asian Paints,"Value for money, Trusted brand reputation",Yes,
2025-04-14 12:45:39,Quincy Deshpande,omkaarissac@example.com,Bengaluru,"Birla Paints, Berger Paints, Other: Kansai Nerolac","Berger Paints, Birla Paints",,4.0,4.0,,"Durability, Color Variety, Customer Support, Brand Reputation, Price",Birla Paints,"Eco-friendly options, Wide color selection, Good quality (4 rating)",Yes,
2025-03-06 19:40:24,Unnati Chacko,yashodasathe@example.org,Bengaluru,"Asian Paints, Berger Paints, Birla Paints",Asian Paints,4.0,3.0,2.0,,"Durability, Eco-friendliness, Availability, Price",Asian Paints,Wide color selection,Yes,
2025-02-11 20:01:01,Priya Tara,arya50@example.net,Bengaluru,"Birla Paints, Asian Paints",Birla Paints,4.0,,3.0,,"Eco-friendliness, Durability, Color Variety, Availability",Birla Paints,"Easy availability in Bengaluru, Long-lasting durability, Good customer service",Maybe,
2025-02-17 13:30:14,Azad Amble,emital@example.net,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints, Other: Shalimar Paints","Birla Paints, Berger Paints",,4.0,3.0,2.0,"Eco-friendliness, Brand Reputation, Price",Berger Paints,Wide color selection,Yes,
2025-03-15 16:01:56,Dalbir Nagarajan,lekha68@example.com,Bengaluru,"Berger Paints, Nippon Paints","Berger Paints, Nippon Paints",,4.0,,4.0,"Customer Support, Availability, Durability, Eco-friendliness, Price",Berger Paints,"Trusted brand reputation, Value for money",Yes,Faster drying time for humid Bengaluru climate
2025-02-25 12:57:15,Upkaar Srinivas,kkrishna@example.com,Bengaluru,"Asian Paints, Nippon Paints, Berger Paints, Birla Paints","Birla Paints, Nippon Paints",3.0,4.0,4.0,3.0,"Price, Brand Reputation, Availability",Birla Paints,"Long-lasting durability, Good customer service",Yes,
2025-04-08 07:38:45,Joshua Minhas,bhardwajaarna@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints","Asian Paints, Berger Paints, Nippon Paints",4.0,4.0,,3.0,"Customer Support, Brand Reputation, Availability, Price, Eco-friendliness",Asian Paints,"Easy availability in Bengaluru, Value for money, Eco-friendly options",Yes,
2025-03-21 04:16:34,Keya De,azad89@example.net,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints","Asian Paints, Birla Paints",4.0,,4.0,2.0,"Color Variety, Durability, Price, Eco-friendliness, Brand Reputation",Birla Paints,"Good quality (4 rating), Eco-friendly options",Yes,More eco-friendly products
2025-03-24 06:14:40,Eta Jaggi,bajwarachit@example.net,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints, Other: Jotun",None,4.0,2.0,3.0,2.0,"Price, Durability, Eco-friendliness, Availability",,,,More durable finishes for monsoon season
2025-04-28 04:20:52,Bhavya Datta,lopa81@example.org,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints",None,,3.0,2.0,1.0,"Price, Eco-friendliness, Brand Reputation, Color Variety",,,,
2025-02-18 18:57:33,Faqid Hari,chokshihemal@example.net,Bengaluru,"Birla Paints, Asian Paints, Berger Paints, Nippon Paints","Birla Paints, Berger Paints, Nippon Paints",4.0,3.0,3.0,2.0,"Color Variety, Price, Customer Support, Durability",Nippon Paints,"Wide color selection, Eco-friendly options, Value for money",No,Faster drying time for humid Bengaluru climate
2025-03-16 20:14:46,Manbir Kala,zayan08@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints","Asian Paints, Berger Paints",3.0,2.0,4.0,3.0,"Availability, Color Variety, Brand Reputation, Durability, Customer Support",Asian Paints,"Trusted brand reputation, Eco-friendly options, Value for money",Maybe,Improve color options
2025-02-10 20:45:05,Libni Narayan,ishita85@example.com,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints, Asian Paints","Nippon Paints, Asian Paints",3.0,4.0,3.0,3.0,"Customer Support, Availability, Durability, Price, Color Variety",Asian Paints,"Long-lasting durability, Wide color selection",Maybe,Improve customer support in Bengaluru
2025-04-23 04:37:47,Nidra Khalsa,ridhimanne@example.com,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints","Nippon Paints, Birla Paints",1.0,,5.0,2.0,"Eco-friendliness, Availability, Brand Reputation, Durability",Birla Paints,Good customer service,Yes,Improve customer support in Bengaluru
2025-02-28 14:06:15,Rishi Divan,oahuja@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints, Other: Jotun",None,1.0,3.0,4.0,4.0,"Eco-friendliness, Availability, Brand Reputation, Price",,,,
2025-04-19 09:14:09,Isha Bera,maniharshil@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints",Nippon Paints,3.0,,3.0,4.0,"Eco-friendliness, Customer Support, Price, Durability",Nippon Paints,Wide color selection,Yes,
2025-04-27 12:41:46,Ucchal Mital,xprashad@example.com,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Nippon Paints",Berger Paints,3.0,4.0,3.0,2.0,"Customer Support, Availability, Durability, Brand Reputation",Berger Paints,Wide color selection,Yes,Improve customer support in Bengaluru
2025-04-04 01:48:33,Upasna Narang,tamannasabharwal@example.net,Bengaluru,"Asian Paints, Berger Paints, Birla Paints","Berger Paints, Birla Paints, Asian Paints",3.0,3.0,2.0,,"Customer Support, Brand Reputation, Color Variety, Durability",Asian Paints,"Good quality (3 rating), Eco-friendly options",Maybe,
2025-04-13 05:47:32,Andrew Chadha,zbakshi@example.com,Bengaluru,"Asian Paints, Birla Paints, Nippon Paints, Berger Paints","Nippon Paints, Berger Paints, Asian Paints",3.0,3.0,2.0,4.0,"Customer Support, Brand Reputation, Durability, Availability, Price",Berger Paints,"Value for money, Good quality (3 rating)",Maybe,
2025-04-14 21:21:18,Yagnesh Buch,seshadritanveer@example.com,Bengaluru,"Birla Paints, Asian Paints","Asian Paints, Birla Paints",5.0,,4.0,,"Color Variety, Price, Durability",Asian Paints,"Eco-friendly options, Trusted brand reputation",Yes,
2025-04-18 14:18:07,Yagnesh Cherian,vrishtimand@example.com,Bengaluru,"Berger Paints, Birla Paints",None,,1.0,2.0,,"Availability, Eco-friendliness, Customer Support, Color Variety",,,,
2025-02-06 11:09:19,Mohammed Rama,vinaya32@example.org,Bengaluru,"Asian Paints, Birla Paints",Asian Paints,4.0,,2.0,,"Brand Reputation, Eco-friendliness, Color Variety, Availability",Asian Paints,Long-lasting durability,Yes,Better availability in Bengaluru suburbs
2025-03-20 08:39:36,Falak Dugar,chadnathaniel@example.net,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints",Birla Paints,2.0,3.0,3.0,3.0,"Brand Reputation, Price, Durability, Color Variety",Birla Paints,"Good customer service, Good quality (3 rating)",Maybe,
2025-04-25 12:34:15,Daksha Kala,sharmaanita@example.com,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints, Birla Paints",Birla Paints,1.0,2.0,4.0,1.0,"Durability, Availability, Color Variety, Brand Reputation, Price",Birla Paints,"Wide color selection, Good quality (4 rating), Eco-friendly options",Yes,
2025-04-07 16:32:07,Jagdish Ben,udarsh82@example.org,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints","Asian Paints, Birla Paints",4.0,,3.0,3.0,"Brand Reputation, Durability, Customer Support, Availability",Birla Paints,"Good customer service, Trusted brand reputation, Wide color selection",Maybe,
2025-02-05 12:21:22,Bachittar Shetty,senanvi@example.com,Bengaluru,"Asian Paints, Berger Paints","Asian Paints, Berger Paints",4.0,5.0,,,"Eco-friendliness, Customer Support, Durability, Price, Availability",Berger Paints,"Easy availability in Bengaluru, Eco-friendly options",Yes,Better coverage per liter
2025-02-02 20:05:15,Maanav Bhattacharyya,karanvrinda@example.org,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Berger Paints, Other: Jotun","Birla Paints, Berger Paints",3.0,3.0,4.0,3.0,"Availability, Customer Support, Durability, Color Variety",Birla Paints,Good quality (4 rating),Yes,
2025-03-20 02:54:20,Krisha Seth,edugar@example.org,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints",Berger Paints,,4.0,3.0,2.0,"Eco-friendliness, Availability, Durability, Brand Reputation",Berger Paints,"Good quality (4 rating), Wide color selection",Yes,
2025-02-26 01:27:15,Urishilla Murty,nathanielrao@example.org,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints","Nippon Paints, Berger Paints",,3.0,1.0,5.0,"Brand Reputation, Color Variety, Durability, Customer Support",Nippon Paints,"Trusted brand reputation, Good quality (5 rating), Wide color selection",Yes,More eco-friendly products (specifically for Nippon Paints)
2025-02-04 19:19:48,Aashi Toor,jasmit49@example.net,Bengaluru,"Berger Paints, Birla Paints, Nippon Paints","Berger Paints, Birla Paints",,3.0,3.0,2.0,"Eco-friendliness, Availability, Durability, Customer Support",Berger Paints,"Long-lasting durability, Good quality (3 rating), Trusted brand reputation",Maybe,Improve customer support in Bengaluru (specifically for Berger Paints)
2025-04-15 06:54:06,Ridhi Krishnan,chowdhuryamruta@example.net,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints, Berger Paints","Birla Paints, Berger Paints",3.0,3.0,4.0,2.0,"Eco-friendliness, Price, Color Variety, Customer Support",Birla Paints,"Wide color selection, Good customer service, Long-lasting durability",Yes,
2025-04-21 19:21:02,Hredhaan Tailor,matthew84@example.com,Bengaluru,"Birla Paints, Asian Paints, Other: Shalimar Paints","Asian Paints, Birla Paints",4.0,,3.0,,"Eco-friendliness, Price, Color Variety, Customer Support, Availability",Asian Paints,"Eco-friendly options, Trusted brand reputation",Yes,
2025-03-07 20:03:05,Praneel Mitra,vrishtiyohannan@example.org,Bengaluru,"Berger Paints, Asian Paints, Birla Paints, Nippon Paints",None,4.0,2.0,3.0,3.0,"Availability, Customer Support, Durability",,,,Improve customer support in Bengaluru (specifically for Nippon Paints)
2025-04-16 20:33:30,Widisha Kala,aadi16@example.com,Bengaluru,"Asian Paints, Nippon Paints, Other: Shalimar Paints",Asian Paints,4.0,,,2.0,"Durability, Customer Support, Color Variety, Brand Reputation",Asian Paints,Eco-friendly options,Yes,
2025-04-05 16:27:03,Unni Badami,vrindaseshadri@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints",Berger Paints,,3.0,3.0,2.0,"Availability, Brand Reputation, Durability, Customer Support",Berger Paints,"Eco-friendly options, Good customer service, Trusted brand reputation",Maybe,Better availability in Bengaluru suburbs
2025-03-13 13:10:08,Rajata Kohli,tiwaribhavini@example.com,Bengaluru,"Asian Paints, Berger Paints, Birla Paints, Nippon Paints, Other: Shalimar Paints",Birla Paints,3.0,4.0,3.0,1.0,"Availability, Durability, Color Variety",Birla Paints,"Wide color selection, Good quality (3 rating), Value for money",Maybe,Better coverage per liter
2025-04-20 07:01:05,Mugdha Gulati,madhavisethi@example.net,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints",Birla Paints,,2.0,5.0,2.0,"Eco-friendliness, Durability, Brand Reputation, Availability, Customer Support",Birla Paints,"Value for money, Long-lasting durability",Yes,
2025-02-12 04:21:42,Agastya Din,ekapadgala@example.org,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints",Nippon Paints,,4.0,4.0,3.0,"Price, Eco-friendliness, Availability",Nippon Paints,"Wide color selection, Good customer service, Value for money",Maybe,Better coverage per liter (specifically for Berger Paints)
2025-03-23 08:23:14,Yash Vora,karan31@example.net,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints","Birla Paints, Asian Paints, Berger Paints",4.0,5.0,3.0,2.0,"Price, Brand Reputation, Eco-friendliness, Customer Support",Berger Paints,Good customer service,Yes,
2025-03-16 10:36:50,Bhavini Shukla,bhardwajjoshua@example.com,Bengaluru,"Nippon Paints, Birla Paints, Other: Jotun",Nippon Paints,,,2.0,3.0,"Customer Support, Durability, Brand Reputation, Eco-friendliness",Nippon Paints,Long-lasting durability,Maybe,
2025-04-14 22:45:52,Suhani Comar,ekantikataneja@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints",Birla Paints,2.0,2.0,4.0,2.0,"Customer Support, Durability, Price, Color Variety, Availability",Birla Paints,"Easy availability in Bengaluru, Good customer service, Trusted brand reputation",Yes,
2025-03-11 13:02:51,Lajita Nagarajan,anirudhkanda@example.com,Bengaluru,"Birla Paints, Asian Paints, Berger Paints, Nippon Paints","Nippon Paints, Birla Paints, Berger Paints",3.0,2.0,4.0,4.0,"Price, Durability, Availability, Color Variety, Eco-friendliness",Birla Paints,"Easy availability in Bengaluru, Good customer service, Good quality (4 rating)",Yes,
2025-02-10 17:59:26,Harinakshi Garg,kashvi18@example.org,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints, Asian Paints, Other: Jotun","Berger Paints, Nippon Paints",1.0,4.0,3.0,3.0,"Availability, Eco-friendliness, Color Variety",Nippon Paints,Value for money,Maybe,
